date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:39:56	54684/54684	---M--	200	added ('OK')	font/woff2	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/font-awesome/webfonts/fa-brands-400.woff2	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/font-awesome/webfonts/fa-brands-400.woff2	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:39:56	30788/30788	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/font-awesome/webfonts/fa-regular-400.eot	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/font-awesome/webfonts/fa-regular-400.eot	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:39:57	30788/30788	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/font-awesome/webfonts/fa-regular-400.eot?	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:39:57	98704/98704	---M--	200	added ('OK')	font/ttf	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/font-awesome/webfonts/fa-brands-400.ttf	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/font-awesome/webfonts/fa-brands-400.ttf	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:39:57	12224/12224	---M--	200	added ('OK')	font/woff2	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/font-awesome/webfonts/fa-regular-400.woff2	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/font-awesome/webfonts/fa-regular-400.woff2	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:39:57	509444/509444	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/font-awesome/webfonts/fa-brands-400.svg	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/font-awesome/webfonts/fa-brands-400.svg	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:39:57	14672/14672	---M--	200	added ('OK')	font/woff	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/font-awesome/webfonts/fa-regular-400.woff	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/font-awesome/webfonts/fa-regular-400.woff	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:39:57	30560/30560	---M--	200	added ('OK')	font/ttf	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/font-awesome/webfonts/fa-regular-400.ttf	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/font-awesome/webfonts/fa-regular-400.ttf	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:39:58	103936/103936	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/font-awesome/webfonts/fa-regular-400.svg	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/font-awesome/webfonts/fa-regular-400.svg	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:39:58	115152/115152	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/font-awesome/webfonts/fa-solid-900.eot	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/font-awesome/webfonts/fa-solid-900.eot	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:39:59	44004/44004	---M--	200	added ('OK')	font/woff2	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/font-awesome/webfonts/fa-solid-900.woff2	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:39:59	115152/115152	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/font-awesome/webfonts/fa-solid-900.eot?	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:39:59	55484/55484	---M--	200	added ('OK')	font/woff	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/font-awesome/webfonts/fa-solid-900.woff	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/font-awesome/webfonts/fa-solid-900.woff	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:39:59	114932/114932	---M--	200	added ('OK')	font/ttf	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/font-awesome/webfonts/fa-solid-900.ttf	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:00	53572/53572	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/simple-line-icons/fonts/Simple-Line-Icons.eot?-i3a2kk	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.eot	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:00	53572/53572	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/simple-line-icons/fonts/Simple-Line-Icons.eot?	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/simple-line-icons/fonts/Simple-Line-Iconsd41d.eot	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:00	53368/53368	---M--	200	added ('OK')	font/ttf	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/simple-line-icons/fonts/Simple-Line-Icons.ttf?-i3a2kk	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.ttf	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:00	420250/420250	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/font-awesome/webfonts/fa-solid-900.svg	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/font-awesome/webfonts/fa-solid-900.svg	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:01	26384/26384	---M--	200	added ('OK')	font/woff2	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/simple-line-icons/fonts/Simple-Line-Icons.woff2?-i3a2kk	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.woff2	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:01	53444/53444	---M--	200	added ('OK')	font/woff	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/simple-line-icons/fonts/Simple-Line-Icons.woff?-i3a2kk	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.woff	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:02	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/themify-icons/fonts/themify.eot?-fvbane	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/themify-icons/fonts/themify9f24.eot	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:02	197492/197492	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/simple-line-icons/fonts/Simple-Line-Icons.svg?-i3a2kk	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.svg	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:02	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/themify-icons/fonts/themify.eot?	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/themify-icons/fonts/themifyd41d.eot	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:02	56108/56108	---M--	200	added ('OK')	font/woff	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/themify-icons/fonts/themify.woff	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/themify-icons/fonts/themify.woff	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:03	78584/78584	---M--	200	added ('OK')	font/ttf	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/themify-icons/fonts/themify.ttf	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/themify-icons/fonts/themify.ttf	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:03	1022/1022	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/assets/images/custom-select.png	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/assets/images/custom-select.png	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:03	234269/234269	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/themify-icons/fonts/themify.svg?-fvbane	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/icons/themify-icons/fonts/themify9f24.svg	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:03	8652/8652	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/assets/images/users/profile-pic-2.jpg	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/assets/images/users/profile-pic-2.jpg	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:04	24252/24252	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/assets/images/landingpage/banner-bg.png	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/assets/images/landingpage/banner-bg.png	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:04	25257/25257	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/assets/images/landingpage/section-bg.png	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/assets/images/landingpage/section-bg.png	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:04	17579/17579	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/assets/images/landingpage/icon-sprite.jpg	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/assets/images/landingpage/icon-sprite.jpg	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:05	116864/116864	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/TofinoPersonal-Medium.eot?	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/TofinoPersonal-Mediumd41d.eot	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:05	51520/51520	---M--	200	added ('OK')	font/woff	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/TofinoPersonal-Medium.woff	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/TofinoPersonal-Medium.woff	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:05	105784/105784	---M--	200	added ('OK')	font/otf	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/TofinoPersonal-Medium.otf	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/TofinoPersonal-Medium.otf	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:06	116544/116544	---M--	200	added ('OK')	font/ttf	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/TofinoPersonal-Medium.ttf	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/TofinoPersonal-Medium.ttf	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:06	117994/117994	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/TofinoPersonal-Regular.eot?	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/TofinoPersonal-Regulard41d.eot	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:07	119368/119368	---M--	200	added ('OK')	font/otf	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/TofinoPersonal-Regular.otf	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/TofinoPersonal-Regular.otf	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:07	52084/52084	---M--	200	added ('OK')	font/woff	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/TofinoPersonal-Regular.woff	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/TofinoPersonal-Regular.woff	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:07	302306/302306	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/TofinoPersonal-Medium.svg	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/TofinoPersonal-Medium.svg	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:09	117688/117688	---M--	200	added ('OK')	font/ttf	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/TofinoPersonal-Regular.ttf	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/TofinoPersonal-Regular.ttf	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:09	117480/117480	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/TofinoPersonal-Book.eot?	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/TofinoPersonal-Bookd41d.eot	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:10	51552/51552	---M--	200	added ('OK')	font/woff	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/TofinoPersonal-Book.woff	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/TofinoPersonal-Book.woff	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:10	104160/104160	---M--	200	added ('OK')	font/otf	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/TofinoPersonal-Book.otf	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/TofinoPersonal-Book.otf	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:10	299853/299853	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/TofinoPersonal-Regular.svg	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/TofinoPersonal-Regular.svg	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:10	117168/117168	---M--	200	added ('OK')	font/ttf	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/TofinoPersonal-Book.ttf	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/TofinoPersonal-Book.ttf	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:11	65642/65642	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/Gilmer-Heavy.eot?	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/Gilmer-Heavyd41d.eot	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:11	64392/64392	---M--	200	added ('OK')	font/otf	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/Gilmer-Heavy.otf	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/Gilmer-Heavy.otf	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:11	28656/28656	---M--	200	added ('OK')	font/woff	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/Gilmer-Heavy.woff	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/Gilmer-Heavy.woff	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:11	302239/302239	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/TofinoPersonal-Book.svg	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/TofinoPersonal-Book.svg	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:12	65360/65360	---M--	200	added ('OK')	font/ttf	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/Gilmer-Heavy.ttf	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/Gilmer-Heavy.ttf	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:12	66810/66810	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/Gilmer-Regular.eot?	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/Gilmer-Regulard41d.eot	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:12	62752/62752	---M--	200	added ('OK')	font/otf	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/Gilmer-Regular.otf	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/Gilmer-Regular.otf	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:12	30204/30204	---M--	200	added ('OK')	font/woff	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/Gilmer-Regular.woff	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/Gilmer-Regular.woff	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:13	225245/225245	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/Gilmer-Heavy.svg	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/Gilmer-Heavy.svg	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:13	66536/66536	---M--	200	added ('OK')	font/ttf	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/Gilmer-Regular.ttf	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/Gilmer-Regular.ttf	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:13	66742/66742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/Gilmer-Medium.eot?	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/Gilmer-Mediumd41d.eot	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:14	62992/62992	---M--	200	added ('OK')	font/otf	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/Gilmer-Medium.otf	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/Gilmer-Medium.otf	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:14	30040/30040	---M--	200	added ('OK')	font/woff	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/Gilmer-Medium.woff	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/Gilmer-Medium.woff	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
21:40:14	240771/240771	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Feb%202021%2005:13:04%20GMT	https://demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/Gilmer-Regular.svg	C:/Users/Abdelaziz/Desktop/TWIN/kaddem2/kad/demo.adminmart.com/minimalism-lite-master/src/dist/css/fonts/Gilmer-Regular.svg	(from https://demo.adminmart.com/minimalism-lite-master/src/dist/css/style.min.css)
